station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster
152244093,1108,500,199,212.5,158,272.5,1.07947857815443,0.83637041773231,1.40740740740741,0.763159694907138,1.30124182281849,1.69541966984422,0.00830797674119909,45.2180760792007,-67.5852926095716,4
152244093,1114,450,215,231.5,176.5,269.5,1.04681602337757,0.818834856835596,1.24401760704282,0.776470588235294,1.15996730283968,1.50721500721501,0.0065503770474747,45.243880896997,-67.5642634890035,5
152244093,1115,479,228,240,189,273,1.04895104895105,0.833333333333333,1.17272727272727,0.782608695652174,1.12145748987854,1.43801652892562,0.00615789473684211,45.246890790208,-67.5522551298666,6
152244093,1118,422,244,259.5,203,289.5,1.0655869927026,0.841208798795896,1.20206718346253,0.790644339279214,1.14466089466089,1.46246032499236,0.00602623896014146,45.2536151145966,-67.5787421901241,6
152244093,1128,322,242,281,228,274.5,1.09221579563451,0.907769764822566,1.1402233280738,0.828017224582051,1.03406037616564,1.23790007806401,0.00488266378539322,45.266992417757,-67.5469621769162,2
152244096,1106,505,242,250,181,265,1.00434782608696,0.757575757575758,1.08056872037915,0.740740740740741,1.06205250596659,1.44700460829493,0.00579633193955886,45.2176524646006,-68.0120910078011,6
152244096,1110,501,235,239,162,232,1,0.708542713567839,0.992647058823529,0.70873786407767,0.983539094650206,1.42465753424658,0.00581395348837209,45.232875835597,-67.8015322560574,6
152244096,1112,486,242,244,179,246,0.996772890205748,0.734464953409698,1.03448368542708,0.71862268166616,1.02141619528105,1.42933947772657,0.00577946973703187,45.2342715342268,-67.7987899089095,6
152244096,1123,506,243.5,262,189.5,257,1.0511187326474,0.786112546284337,1.08676830415961,0.739100765789673,1.01077792264233,1.36192185477227,0.0055351081423873,45.2586048486754,-67.9387744682803,6
152244096,1127,507,259,266,197,263,1.0387323943662,0.764356435643564,1.04615384615385,0.73546511627907,1.00900900900901,1.37275985663082,0.00531135531135531,45.2656323919357,-67.9507649910131,6
151717936,645,341,234,230,151,217,0.966573816155989,0.6415770609319,0.938461538461539,0.671140939597315,0.962962962962963,1.45588235294118,0.00564202816064933,44.3347415378162,-68.3644670094486,6
151717936,654,368,213,224.5,141,243.5,1.03894485971184,0.682186295761079,1.17752100840336,0.65859521575985,1.1350752422181,1.67411568872243,0.00755513019183859,44.3516549081119,-68.3630490153136,5
151717340,776,344,250,258.5,162,263,1.03881804921658,0.669232135456752,1.08602065445337,0.664136994174352,1.04724729026405,1.59813664596273,0.00638092132983602,44.5689959525579,-68.0890818465899,5
151717326,797,349,242,239,170,272,0.980099502487562,0.698347107438017,1.16410256410256,0.714814814814815,1.15686274509804,1.69268292682927,0.00665669409124907,44.5963614557229,-68.1529718464837,5
151717210,820,349,215,231,175,281,1.01666666666667,0.776556776556777,1.30092592592593,0.756756756756757,1.27692307692308,1.68224299065421,0.00720221606648199,44.6485284789472,-68.1489809510408,5
151717210,834,360,222,225.5,171.5,277.5,1,0.754884370015949,1.28841042329094,0.756718401365009,1.26127590410402,1.72593582887701,0.0074381349669945,44.6653927991313,-68.1415253340795,4
151716909,871,341,237,240,168,284,1.00869565217391,0.753743760399335,1.23154362416107,0.743515850144092,1.23770491803279,1.66137566137566,0.00688614688291395,44.7460356416829,-68.2209374647403,5
151716909,885,337,246,246,189,267,0.992,0.757575757575758,1.16042780748663,0.764350453172205,1.11650485436893,1.47941176470588,0.00605933242268222,44.7635911225303,-68.2112166244438,6
151715910,903,189,199,213,161,236,1.01944444444444,0.780612244897959,1.24083769633508,0.764192139737991,1.18421052631579,1.55,0.00738088278281204,44.8023273333816,-67.2588106077414,5
{8EA63423-8648-45D6-8CC7-3539386D5003},1021,321,226,227,173,270,0.994011976047904,0.75,1.23595505617978,0.745387453874539,1.2183908045977,1.61691542288557,0.00695354801937874,44.9965791525729,-68.0223023492135,5
151715499,1039,335,220,226,157,280,1.02843601895735,0.724279835390947,1.34319526627219,0.714285714285714,1.29365079365079,1.83522727272727,0.007972046950268,45.0539989968381,-68.0769486326235,4
151715315,1067,343,209,204,152,254,0.987755102040816,0.738095238095238,1.24223602484472,0.725925925925926,1.2258064516129,1.67647058823529,0.00794862894828185,45.127244190742,-68.0086218271815,4
152243869,1163,358,252.5,247.5,180.5,275.5,1,0.731023496614895,1.14045736871824,0.731238273921201,1.14533838843891,1.54990044798407,0.00617363798871687,45.3544710622235,-67.9224987494353,5
152243996,1152,355,225,241,166,269,1.02673796791444,0.744985673352436,1.21052631578947,0.722222222222222,1.16666666666667,1.59393939393939,0.00697553357626236,45.328982840602,-67.9548896594875,5
152244093,1066,455,229,255,190,264,1.09002433090024,0.842105263157895,1.18260869565217,0.770491803278689,1.07731958762887,1.40654205607477,0.00610832089045745,45.126575325584,-67.7130280183486,6
152244093,1073,476,220,239,168,251,1.06400465103988,0.807198782079165,1.13745433321083,0.76989676989677,1.04772283669486,1.36316229469756,0.00599808231416161,45.1423739206163,-67.7152174369658,6
152244093,1080,460,228,257,181.5,247,1.10778305193375,0.844822841417269,1.08607219827586,0.763389409817981,0.967485540656272,1.26802980272627,0.00551591929338669,45.1527948397782,-67.7200823162151,2
152244093,1083,470,231.5,244.5,182.5,237,1.05427661237002,0.821522633744856,1.0316063502902,0.762650896232167,0.973414771924869,1.25861609704123,0.00534724855515561,45.1590152857478,-67.7122967257758,6
152244093,1087,453,239,245,190,268.5,1.0397489539749,0.811538461538462,1.08311688311688,0.774468085106383,1.03359173126615,1.38131313131313,0.00555084745762712,45.1680494244821,-67.7140045614793,6
152244093,1091,471,229,234,169,241,1.03296703296703,0.775229357798165,1.08504398826979,0.740072202166065,1.04635761589404,1.44257703081233,0.00612244897959184,45.177975383427,-67.6755537330954,6
152244093,1092,517,237,247,178,250,1.03396226415094,0.776315789473684,1.09187279151943,0.745689655172414,1.04444444444444,1.39449541284404,0.00592785368322128,45.189488782347,-67.6969529590509,6
152244093,1109,444,214,238.5,171,269,1.05465949820789,0.837253086419753,1.24493657937807,0.779093116652657,1.13965991497874,1.47408700322234,0.00682260408218437,45.2261024610969,-67.5839013700429,5
152244093,1122,358,230,250,191.5,256,1.08068738469804,0.858437853640136,1.14201147160559,0.808121747770834,1.06496103555506,1.33712025048659,0.0056964180209569,45.2574989916142,-67.5113963869139,6
151717576,762,269,238,239,178,296,1,0.72027972027972,1.19111111111111,0.721830985915493,1.19942196531792,1.64117647058824,0.00670152662579637,44.5424330875825,-68.5392637707437,5
151716913,899,272,239,249,164.5,294,1.03775462145296,0.702333495381624,1.19175099269886,0.681962409544932,1.14979602243753,1.80739348370927,0.0071282148046301,44.7894895814487,-68.4529221970458,5
151716913,900,265,249,262,172,305,1.0295358649789,0.719424460431655,1.21830985915493,0.689655172413793,1.1734693877551,1.74404761904762,0.00680028632784538,44.7900023780699,-68.4533012206353,5
151717493,780,250,263.5,263,189,295,1.00516271168445,0.733489096573209,1.13221153846154,0.724068965517241,1.1097939765668,1.56448789028305,0.00541238592645582,44.579684417783,-68.5420507089021,6
151717493,796,224,256.5,265,194,294.5,1.02758185072113,0.747456918781455,1.11959706959707,0.726027397260274,1.1201568627451,1.56585992717927,0.00594667365654987,44.5958308226976,-68.5594412030105,5
151717370,831,219,251,260,190,286,1.01704545454545,0.752161383285303,1.17610062893082,0.740585774058577,1.15584415584416,1.59223300970874,0.00599340725202278,44.6604119832546,-68.5394421347858,5
145082270,1159,419,236,256,173,283,1.07011070110701,0.757679180887372,1.22457627118644,0.704180064308682,1.13164556962025,1.63548387096774,0.00685555775708342,45.348259534456,-68.313771489572,5
151717215,869,230,238,244.5,170.5,281,1.03902462239514,0.769759134517248,1.26019129845945,0.731551470117225,1.20451431455975,1.70268173758865,0.00692082173135313,44.7418217911874,-68.4977673763403,5
151717493,811,219,234,261,178,286,1.12280701754386,0.813953488372093,1.28851540616247,0.703016241299304,1.11640211640212,1.63448275862069,0.00665266106442577,44.6287523657752,-68.555227352515,5
151717255,857,221,249,258,186,313,1.05276381909548,0.72972972972973,1.28988764044944,0.692307692307692,1.20772946859903,1.74193548387097,0.00684684684684685,44.7150136756541,-68.5266534329645,5
150099592,742,202,242,243,183,276,1.03106128283009,0.803803276918509,1.1594701986755,0.76067697846839,1.11052009456265,1.4181128628728,0.00579887030682205,44.5091146845112,-68.6078759586531,6
151717493,806,203,252,251,181,278,1.00675675675676,0.702614379084967,1.08307692307692,0.722433460076046,1.06870229007634,1.47747747747748,0.00551994301994302,44.6141889417346,-68.5719801951728,6
151717255,863,202,279.5,287,203,341,1.06208077636649,0.75835953402586,1.29205436964058,0.729150579150579,1.19327282859645,1.70868236917315,0.00610749560045541,44.7256263361613,-68.5422825821569,5
150098124,1090,215,226,238,186,285,1.02158273381295,0.796703296703297,1.2757793764988,0.785185185185185,1.22595078299776,1.61971830985916,0.00628720238095238,45.1760000016603,-68.38051531414,5
150097964,1136,387,206,224,157,274,1.02447552447552,0.764912280701755,1.28342245989305,0.755364806866953,1.23929471032746,1.6980198019802,0.00802713397399661,45.2991068635439,-68.3423320318193,4
150099592,756,196,236,246,186,284,1.02878095385648,0.813700863740525,1.22996589940324,0.774264915786469,1.16063647280837,1.4845950923299,0.00587637271108036,44.5312318257363,-68.6184484872508,6
151718081,638,204,243,243.25,168.5,231,1.02941176470588,0.725471332018239,0.989858572925154,0.696350293060139,0.956795469686875,1.36843185550082,0.00553624295108436,44.3296046534026,-68.696393573665,6
145061070,1352,385,281,410,304,353,1.45049504950495,1.06962025316456,1.29787234042553,0.727793696275072,0.898591549295775,1.20098039215686,0.00419021166554928,46.6906986612022,-67.8930731415836,1
142978921,1354,495,244,269,212,284,1.06730769230769,0.832618025751073,1.14767932489451,0.781659388646288,1.07213114754098,1.37714285714286,0.00546133946536361,46.7722199466613,-68.5022220182927,6
142978921,1355,483,254,274,212,308,1.07894736842105,0.844961240310077,1.21864951768489,0.786008230452675,1.13291139240506,1.43971631205674,0.00550133096716948,46.7828861163812,-68.5250347792821,6
145049569,1358,230,251.5,297.5,224,322.5,1.12890749347425,0.867567593554094,1.25207820570597,0.763991726053871,1.1046218487395,1.42282619854224,0.00532350259454538,47.007384018018,-68.2193054337547,6
142978710,1359,303,244,261,193,265,1.04761904761905,0.807799442896936,1.08011049723757,0.767441860465116,1.00438596491228,1.33333333333333,0.00513603957514914,47.0352667769051,-68.3405885233074,6
142978730,1360,305,228,233,171,274,1.03968253968254,0.766917293233083,1.24278846153846,0.762411347517731,1.1941309255079,1.6046511627907,0.00673435557397431,47.0374829501287,-68.5403651687039,5
145049569,1361,214,252.5,287,227,299,1.11597482650114,0.886022327064921,1.17704462227045,0.776975134316022,1.03989793989794,1.31851523822501,0.00485920804544813,47.0377148233835,-68.2024634090759,2
145049569,1362,224,252.5,285.5,219,293.5,1.13523302938197,0.866744548286604,1.19155473835323,0.777205040091638,1.02919316556614,1.36656746031746,0.00490219474398509,47.0400023422239,-68.1999975261933,2
142978710,1364,320,258.5,269,200.5,267,1.04041464476795,0.801033764291057,1.01676518055789,0.770344848159418,0.989249639249639,1.28471005423446,0.00480570931783795,47.0564162932017,-68.362750255543,6
142978516,1371,267,286,339,239,323,1.15815085158151,0.815573770491803,1.12878787878788,0.703007518796993,0.995535714285714,1.39344262295082,0.00477054235443497,47.1697978556876,-68.169100414994,2
142978516,1374,303,292,342,233,289,1.12626262626263,0.789473684210526,0.974358974358974,0.710443037974684,0.881578947368421,1.22026431718062,0.00395790712289569,47.1923921207254,-68.2174236931102,2
142978516,1375,299,287,341,231,280,1.16044776119403,0.794238683127572,0.966565349544073,0.690140845070423,0.844632768361582,1.19760479041916,0.00391715792739684,47.2123465979396,-68.2490520968823,2
142978516,1378,321,293,343,246,293,1.15654952076677,0.811059907834101,1.00346420323326,0.701986754966887,0.875,1.20717131474104,0.00390689769524125,47.2341828157983,-68.2846758551982,2
142978516,1381,307,283,346,238,293,1.1943661971831,0.838461538461539,1.0390243902439,0.689655172413793,0.88671875,1.27058823529412,0.00438905144634987,47.2565630439856,-68.2827851963516,2
142978730,1363,320,225.5,233,169.5,266.5,1.01546186656481,0.774658869395712,1.19174208144796,0.771400170406135,1.16086429181079,1.48325571080062,0.00616609277051378,47.0414872228747,-68.4534751255764,6
142978710,1365,312,254,262.5,200.5,269.5,1.03668016194332,0.793137582291766,1.04174243748907,0.773460410557185,0.983983192133646,1.27757169353688,0.00471036256436269,47.0743329612344,-68.3906285553292,6
142978516,1380,341,290,372,255,316,1.25494505494506,0.857575757575758,1.07964601769912,0.698039215686275,0.876595744680851,1.24124513618677,0.00412515833076581,47.2436048963242,-68.3048354510609,1
142978842,1357,304,231,239,178,295.5,1.00390178405254,0.766867469879518,1.29126252186357,0.757539127115409,1.28598253032158,1.72015124792903,0.00697077574660835,46.9310977171956,-68.6081791775247,5
142978651,1368,300,265,317,242,283,1.17375346999786,0.893064417594352,1.11900768693222,0.773041529023124,0.949012277724263,1.24592738052434,0.00458116426221738,47.088900844376,-68.3116667938748,2
142978651,1369,293,280,340,260,298,1.16916488222698,0.895582329317269,1.04613095238095,0.767068273092369,0.881188118811881,1.15083798882682,0.00380554391112974,47.10525682704,-68.317695498499,2
142978563,1370,309,253,306,216,291,1.15533980582524,0.827586206896552,1.10197368421053,0.715613382899628,0.96969696969697,1.33913043478261,0.00496057347670251,47.1542668067185,-68.2909453512794,2
142978516,1372,302,269.5,316,217.5,285.5,1.13610232825525,0.800423728813559,1.04524958564883,0.689373897707231,0.923061313377284,1.29417614018114,0.00438114107534277,47.1748723126864,-68.2361429993325,2
142978516,1373,282,267.5,315.5,215,285,1.13838404262911,0.794155844155844,1.06115320098066,0.685891408628026,0.925706825506915,1.2962829736211,0.0045582934938211,47.177842073988,-68.2313985158117,2
142978929,1356,474,238,236,177,265.5,1.02056650364634,0.758947368421053,1.1197253277693,0.747595931576514,1.10331287009468,1.48129353233831,0.00592943971933224,46.8135825680331,-68.7697547041963,6
{1A652FA7-5192-4083-974A-A65AC0A2958F},1377,308,251,249.5,194.5,311.5,1.00650496593614,0.753088272068017,1.32910449819355,0.764658125361448,1.31081286017592,1.81583333333333,0.00635223623350821,47.2317169329158,-69.0117813320742,5
{1A652FA7-5192-4083-974A-A65AC0A2958F},1379,318,245,251,190.5,315,1.01485210824418,0.755660280708944,1.4069844789357,0.75464143746697,1.37294150868321,1.90911476017038,0.00705756661639015,47.2377679330453,-69.0240572372743,4
{85383A01-DC89-47AA-BC5D-BE373FB0B5C3},1382,284,257,260.5,202,303.5,0.995697949818666,0.763747647941817,1.1632777966678,0.762167850565641,1.19230571625274,1.60623626581799,0.00578101430227846,47.3366618762086,-69.0532866446797,5
{1A652FA7-5192-4083-974A-A65AC0A2958F},1376,316,258,260.5,200.5,316,1.00364196851261,0.736675440695541,1.26949763460239,0.7673087164921,1.29531763417306,1.74645102696661,0.00631664631386243,47.2235969098974,-68.98899086659,5
142978730,1367,318,238,241,177.5,289.5,1.02743663443951,0.768294424216463,1.28016318887105,0.748057813911473,1.25422261426378,1.69036082474227,0.0070069283842301,47.0867738531735,-68.5903918234225,5
150098054,1117,397,198,210,154,279,1.03409090909091,0.770186335403727,1.39236111111111,0.751824817518248,1.33198380566802,1.87313432835821,0.0090625,45.25189390159,-68.4460863951309,4
150098077,1121,374,226.5,229.5,149,242,1,0.689169459305858,1.06264148095981,0.680555555555556,1.07355498640359,1.5742140985949,0.00705726177542631,45.2552070136727,-68.5401288363481,5
150098077,1133,376,224,227,159.5,270.5,1.02000899280576,0.725760368663595,1.2506157635468,0.708514492753623,1.21173469387755,1.70219331390118,0.007290437082786,45.2855601145435,-68.5239824314335,5
150097972,1137,384,226,238.5,161,281.5,1.03935505282372,0.715605598232137,1.24575163398693,0.683273173910864,1.16187408941032,1.79834024896266,0.00761491434200931,45.2993075230913,-68.4761496544332,4
150097930,1157,406,208,224,157,305.5,1.04942588892061,0.791608391608392,1.45393157262905,0.731766439112969,1.38819879630204,1.87822061191626,0.00811212755272563,45.3393547096523,-68.4418368718269,4
150097924,1164,384,223,230.5,177,278,1.03785528844533,0.800964728479134,1.26218442877498,0.770658627087198,1.20813638658162,1.56823877876509,0.00674129496914307,45.3547207718825,-68.4857946900118,5
