station_nm,Latitude,Longitude,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,cluster
132666192,43.7719138,-70.51535008,397,209,217,207,153,245,0.997183099,0.698630137,1.172881356,0.708661417,1.15,1.673015873,0.007174486,5
132666192,43.7938615,-70.52177118,406,259,226,222,151,218,0.965779468,0.692307692,0.983333333,0.711864407,1.016806723,1.427184466,0.00599473,1
132666192,43.80568258,-70.53123339,414,362,236.5,229.5,161,224,0.95256416,0.684644825,0.913020405,0.71852993,0.976415258,1.372762951,0.00578858,1
132666192,43.83365452,-70.50316335,419,434,239,227,161.5,234.5,0.953760138,0.687945327,1.003348332,0.732952344,1.010389424,1.39488218,0.005603843,1
132666192,43.84748665,-70.57998029,421,426,241.5,229,172,209,0.930232558,0.683134808,0.8686473,0.729537196,0.916542289,1.245045133,0.005019138,1
132666192,43.84999712,-70.54170336,422,457,238,226,161,221,0.9453125,0.69382716,0.913265306,0.728915663,0.968609865,1.334883721,0.005163289,1
132666192,43.86089516,-70.60821531,429,406,252.5,243.5,181,248.5,0.943063752,0.698888065,0.924285289,0.731594399,0.985662898,1.326983551,0.005118319,1
132666192,43.86609448,-70.5779068,434,395,253,231,170,224,0.926605505,0.669082126,0.860841424,0.731225296,0.908163265,1.230769231,0.004845864,1
132666192,43.87169957,-70.56829744,436,409,245,228,171,213,0.918918919,0.684615385,0.864864865,0.739965096,0.918918919,1.241134752,0.004928018,1
132666192,43.87173078,-70.49439676,437,457,242,226,167,245,0.95703125,0.69005848,0.965811966,0.71957672,1.005813953,1.397905759,0.005649718,1
132666192,43.87474959,-70.54513687,438,425,242,226,162,207,0.937007874,0.66798419,0.871848739,0.719745223,0.923076923,1.277580071,0.004990429,1
132666192,43.88480932,-70.48884964,447,440,239,229,161,243,0.970155565,0.696103814,1.018609183,0.712826797,1.018944493,1.45323741,0.005795924,1
132666192,43.888497,-70.58950493,449,427,257,242,176,236,0.933753943,0.704,0.90952381,0.730232558,0.957364341,1.278592375,0.004881349,1
132666192,43.90121882,-70.59094522,455,436,252.5,238.5,179.5,248,0.930859502,0.696491497,0.950639264,0.740458333,1.003223967,1.339914414,0.005040556,1
132876003,44.81899991,-74.01860269,914,332,292.5,315,242,360.5,1.084972574,0.8363634,1.260013485,0.75724144,1.132064695,1.452402407,0.00491787,4
132876172,44.74119752,-73.96759949,868,342,272.5,271.5,202.5,301,1.005818871,0.756467811,1.117456691,0.760847107,1.099065231,1.492524486,0.005360488,4
132876172,44.74277158,-73.96333213,870,331,257,262,190,296,1.009451796,0.753424658,1.125,0.759139785,1.111111111,1.451882845,0.005519615,4
132876320,44.7248014,-74.28220244,862,336,271,287,217,352.5,1.067952858,0.795308579,1.321396222,0.742535651,1.216049383,1.632305503,0.005718693,4
133098364,44.3157636,-75.6077505,625,425,256,326,219,340,1.246376812,0.836492891,1.344512195,0.670068027,1.039087948,1.581395349,0.005986782,2
135271203,44.45029914,-74.23200189,712,307,239,256,195,301,1.023752969,0.805728518,1.268518519,0.793729373,1.179347826,1.521008403,0.00611336,4
135271335,44.42939933,-74.25589821,707,322,267,289.5,237,309,1.044494721,0.839761298,1.163370884,0.796799191,1.109102173,1.366052445,0.004836472,4
135271412,44.40750069,-74.27789941,691,377,256,275,199,328,1.044692737,0.762430939,1.312655087,0.734736842,1.214975845,1.682310469,0.006117318,4
135907867,43.44338953,-71.31109449,174,350,244,266,193,312.5,1.048414268,0.770451667,1.285098522,0.728523552,1.237751754,1.672874467,0.006398711,5
135907867,43.4447228,-71.31137988,175,365,250,263,188,300,1.032727273,0.763636364,1.272040302,0.721311475,1.198347107,1.64,0.006312281,5
135907944,43.38860056,-71.28610123,143,363,254,265,198,318,1.058479532,0.800464037,1.306748466,0.755639098,1.231818182,1.661971831,0.006628044,4
135907944,43.39069188,-71.28788933,146,354,253.5,275,209,323.5,1.045953241,0.799049861,1.304812919,0.756354407,1.23024948,1.665088384,0.006148269,4
135908605,43.21149844,-71.25209613,114,327,255,270,203,327,1.060176991,0.803370787,1.272727273,0.77037037,1.200573066,1.548672566,0.005908883,4
135908605,43.21291644,-71.2514228,115,330,259.5,273,211.5,322,1.042757516,0.804345961,1.244446653,0.763782704,1.169078975,1.594720497,0.005843932,4
135908605,43.21810237,-71.27100272,117,359,251,267,207,338,1.080118694,0.818181818,1.401315789,0.766233766,1.273333333,1.686111111,0.006791458,4
135908715,43.18316531,-71.26116594,107,309,252,266,168,306,1.041841004,0.689655172,1.238754325,0.651026393,1.183098592,1.868263473,0.007058824,1
135908715,43.19026866,-71.26249475,108,339,267,267,178,301,1.015060241,0.692708333,1.130063966,0.684848485,1.138095238,1.717241379,0.006005273,1
135908715,43.19234214,-71.26185264,109,333,258,267,172,294,1.02,0.689189189,1.180124224,0.679069767,1.145922747,1.714285714,0.006352941,1
135908715,43.19283264,-71.25733111,110,327,255,267,178,317,1.038461538,0.698473282,1.214765101,0.665289256,1.152466368,1.777777778,0.006589707,1
135909629,42.96789775,-71.38459832,72,370,230,237,169,280,1.037328916,0.748186713,1.26481248,0.734564329,1.189351499,1.65709844,0.006887742,5
135909629,42.98539972,-71.38700177,75,360,231.5,241,179,276,1.031684588,0.74374379,1.229049937,0.734306339,1.154382435,1.610213316,0.006411222,5
135909629,42.99308275,-71.34808274,79,345,229,235,175,285,1.026595745,0.776556777,1.276190476,0.746987952,1.245454545,1.644628099,0.007183376,5
135909629,43.00350367,-71.37999652,80,364,229,233,178,278.5,1.020974053,0.763877982,1.225123719,0.752252984,1.198096264,1.622662142,0.0066478,4
135910534,42.86555692,-71.21193746,65,228,230.5,229,161.5,281,1.009175431,0.720616718,1.221093849,0.717306881,1.239877575,1.741347271,0.007224701,5
135910534,42.86560151,-71.21189733,66,227,232,230,165,286,1,0.704402516,1.221674877,0.720238095,1.23857868,1.732142857,0.007149839,5
135910534,42.86600283,-71.211389,67,222,235,236,170,288.5,0.995180695,0.714353901,1.288570927,0.71975275,1.245009833,1.692523057,0.006877931,5
135911428,42.79427819,-71.25458431,52,220,229.5,232.5,159.5,273,1.023783922,0.680030236,1.228193937,0.662405374,1.177379628,1.855366248,0.007457385,1
135911428,42.79750212,-71.254999,54,226,237,244.5,166,272.5,1.010751431,0.66870747,1.151994994,0.678106339,1.149247872,1.710215914,0.006767819,1
135995141,43.42884395,-71.95937644,164,360,269,265.5,188.5,317,0.990658881,0.710933506,1.253086123,0.71069105,1.237068491,1.743138457,0.006503724,1
135998471,43.24269431,-71.91269411,119,380,263,265,185.5,319,0.995376858,0.706896552,1.239723313,0.704370129,1.270999116,1.797085826,0.006471798,1
135998471,43.24470091,-71.91499947,120,373,263,274,187,331,1.028248588,0.721227621,1.282051282,0.693820225,1.255924171,1.811023622,0.006523731,1
135998924,43.0971983,-71.95327639,91,379,214,226,159,310,1.027777778,0.74251497,1.454773869,0.742647059,1.4,1.873303167,0.008232205,5
135998924,43.0971983,-71.95329869,92,374,216.5,226.5,161,312.5,1.027864044,0.742616708,1.46818463,0.742377765,1.403428094,1.875484496,0.008227806,5
135998924,43.11149864,-71.95079713,97,403,225,231,175,341,1.035989717,0.78528827,1.622093023,0.747807018,1.511415525,1.984455959,0.008407034,5
135999029,43.08929678,-72.09819718,88,319,237,244,188,321,1.032258065,0.77994429,1.409677419,0.768992248,1.354166667,1.786666667,0.007332093,4
135999029,43.10063627,-72.08861457,93,323,231,251,198,349,1.051813472,0.816753927,1.492227979,0.784172662,1.380809595,1.787878788,0.007231779,4
135999029,43.12590154,-72.08090032,98,326,229,236,178.5,330,1.037183517,0.778187782,1.543551211,0.757950947,1.480455819,1.996255857,0.008249804,5
135999029,43.13063264,-72.0806417,102,315,244,250,185,345,1.004504505,0.761904762,1.422535211,0.782142857,1.377358491,1.831460674,0.007137986,4
135999191,42.99119209,-71.92758305,78,404,221,235,181.5,325,1.068910256,0.831761006,1.560634921,0.78220865,1.455454545,1.846922837,0.007906701,4
135999224,42.9833307,-72.05829714,74,362,270.5,257,164,310,0.952605571,0.606602258,1.167903066,0.634041082,1.228305823,1.971666667,0.006934573,1
135999224,42.98625587,-72.0576907,76,376,267,251,156.5,301,0.958468896,0.601369863,1.161417749,0.635398967,1.211854899,1.930632075,0.007123503,1
136017809,42.7272802,-71.98560487,45,384,237.5,248,195.5,322.5,1.034106015,0.798235402,1.354965533,0.773283491,1.307827409,1.654397008,0.00671157,4
136017809,42.72729804,-71.98560487,46,383,237,248,196,323,1.034313725,0.800982801,1.359735974,0.773195876,1.308851224,1.656084656,0.00669774,4
141031554,43.57219513,-70.91922424,227,227,217,246,171,349,1.14893617,0.796491228,1.758974359,0.68556701,1.530726257,2.291946309,0.009447384,5
141031554,43.57249389,-70.98310086,228,218,246,241.5,163,296,0.990189373,0.682876208,1.2,0.686945554,1.206171152,1.793602694,0.006814035,1
141031554,43.57306911,-70.98237402,229,209,246,242,167,299,1,0.698181818,1.246231156,0.689265537,1.238709677,1.796296296,0.00734375,1
141031554,43.576788,-70.92508349,232,235,237,243,177,328,1.019704433,0.718543046,1.392592593,0.709198813,1.341708543,1.946153846,0.007794766,5
141031554,43.578478,-70.93479096,234,234,244.5,256,173.5,343,1.022240233,0.693290832,1.409747767,0.679869281,1.385582011,2.059188034,0.0081082,5
141031554,43.57851813,-70.92610017,235,238,222,234,165,318,1.038987342,0.72969475,1.435305215,0.705701754,1.374164942,1.986011982,0.008213143,5
141031554,43.58082795,-70.97440561,236,220,239,228.5,153.5,271.5,0.99109986,0.679782543,1.188461538,0.686614899,1.1920151,1.790575397,0.007225458,1
141031554,43.5819561,-70.97485598,237,214,241.5,236,162,269,0.977684775,0.678041313,1.123543982,0.685486927,1.141666667,1.708221854,0.006527356,1
141031554,43.5844309,-70.95117369,241,227,226,231,152,284,1,0.654054054,1.278106509,0.663043478,1.269230769,1.985714286,0.008239535,1
141031554,43.58504626,-70.95249805,242,232,220.5,228,151.5,266.5,1,0.659150098,1.285755634,0.67018767,1.29159812,2.054846856,0.008605242,5
141031554,43.58530042,-70.97478018,243,218,250.5,243.5,161.5,277.5,0.975756685,0.673629055,1.074888889,0.682000232,1.114778956,1.679871176,0.006367639,1
141031554,43.58738282,-70.97812004,244,224,248.5,235,155.5,267.5,0.972920595,0.644562831,1.082918251,0.680966988,1.114132961,1.675313946,0.006281037,1
141031578,43.55054173,-70.87845022,211,220,255.5,263,178.5,312,1.014690228,0.716053204,1.188628593,0.706246962,1.140446976,1.686656006,0.006267859,1
141031578,43.55471991,-70.88276662,215,218,252.5,257,177,281.5,1.005610639,0.711569789,1.105616038,0.701842563,1.085603159,1.573139435,0.005701882,1
141031578,43.55805086,-70.87360317,216,223,249,253,172,291,1.01056338,0.686813187,1.134366925,0.69379845,1.133333333,1.70212766,0.006410256,1
141031578,43.56729903,-70.88876857,222,218,259,263,181.5,306.5,1.019098013,0.689403749,1.138370616,0.6864812,1.112466844,1.675146034,0.006124093,1
141031699,43.53801166,-70.988046,200,223,243,262,175,325,1.044776119,0.717073171,1.302631579,0.675373134,1.25,1.865591398,0.007641526,5
141031699,43.53851108,-70.98871933,201,223,247,260,175,317,1.02892562,0.714285714,1.259689922,0.697183099,1.204188482,1.797979798,0.006923874,1
141031699,43.54556092,-71.01690084,204,235,246,264,181,299,1.04735376,0.704016913,1.174672489,0.675276753,1.121359223,1.729927007,0.006549178,1
141031699,43.5457482,-71.01844369,205,240,246,262,172,290,1.029083921,0.697613273,1.197922394,0.67023706,1.144949066,1.801926149,0.006513195,1
141031699,43.54777709,-71.01780158,210,226,252.5,262.5,182,290,1.036281366,0.72142598,1.183451642,0.692836106,1.144368421,1.744198226,0.006557899,1
141031837,43.4956502,-70.8557846,191,225,227,240,173,332,1.036036036,0.749034749,1.462151394,0.718808194,1.391566265,1.968379447,0.007928842,5
141031837,43.51099396,-70.86130943,195,213,229,230,166,292,1.011904762,0.725806452,1.275316456,0.711111111,1.245478036,1.814049587,0.007347382,5
141031837,43.51829351,-70.86478307,197,223,246,240,173,289,1.013527575,0.724220624,1.205882353,0.728571429,1.213903743,1.671232877,0.006677019,5
141031837,43.53916211,-70.86605837,202,215,230,232,173,293,1,0.708737864,1.252669039,0.708994709,1.258928571,1.790262172,0.007237459,5
141031837,43.55260184,-70.86358357,214,227,218,219,154,270,1.0041841,0.683615819,1.28125,0.691919192,1.249011858,1.976923077,0.008186097,5
141032402,43.42127685,-70.98038972,159,224,231,243.5,175.5,313.5,1.04521911,0.76058834,1.329285714,0.738612836,1.259438704,1.763964628,0.007303205,5
141032402,43.42216867,-70.98116561,160,223,235,238,176,310,1.020618557,0.76344086,1.281879195,0.736842105,1.246445498,1.715384615,0.0070194,5
141032402,43.42294455,-70.98103183,161,217,233,246,175,310,1.029304029,0.760416667,1.281767956,0.735109718,1.217821782,1.700729927,0.006872502,5
141032402,43.43420378,-70.98053242,167,228,235.5,242,183,314,1.027537741,0.742268314,1.313254831,0.732032742,1.242263008,1.786005192,0.007377809,5
141032402,43.43466753,-70.98066619,168,227,233,240,171,300,1.034782609,0.724358974,1.276595745,0.725868726,1.215805471,1.768181818,0.007067669,5
141032402,43.43500196,-70.98169624,169,225,243,253,182,306,1.032374101,0.74789916,1.280155642,0.733711048,1.229299363,1.643356643,0.006600545,5
141032402,43.43527843,-70.95666731,170,222,233.5,247.5,174.5,333,1.044456731,0.76980057,1.435472655,0.742848349,1.35395896,1.828723156,0.007423426,5
141032402,43.43539882,-70.9549996,171,224,238.5,249.5,176,333,1.048669073,0.770827554,1.396319911,0.751902072,1.328825536,1.841127098,0.007444443,5
141032402,43.43603648,-70.9579114,172,218,234.5,241.5,178.5,333.5,1.033289486,0.758464308,1.399184286,0.740370457,1.322807723,1.809475806,0.00743797,5
141032402,43.4360989,-70.98100062,173,227,240,261,185,316,1.040723982,0.747252747,1.316666667,0.72,1.273846154,1.824074074,0.006889764,5
141032402,43.44833022,-70.9658263,176,227,242,252,187,300,1.049295775,0.775665399,1.206521739,0.741602067,1.180672269,1.539215686,0.006175439,4
141033553,43.24222165,-71.18472357,118,269,242,256,179,306,1.010695187,0.71657754,1.25984252,0.718120805,1.205128205,1.733118971,0.006722689,5
141033553,43.24867843,-71.1719973,122,263,248,259,182,299,1.025139665,0.708737864,1.210526316,0.708333333,1.171296296,1.736607143,0.006574008,1
141033553,43.248888,-71.16999962,123,271,253,257,181,301,1.032258065,0.718670077,1.213930348,0.702531646,1.165829146,1.6996997,0.006395996,1
141034311,43.08029831,-71.15870026,86,213,228,245,175,296,1.040257649,0.73880597,1.287292818,0.71657754,1.221843003,1.743589744,0.007240106,5
141034311,43.087201,-71.13809921,87,211,221,231,161,285,1.017857143,0.730125523,1.33463035,0.718232044,1.289377289,1.865079365,0.007899765,5
142806492,46.77201037,-69.26510732,1353,481,234,230,175,289,1,0.76076555,1.219512195,0.764705882,1.24025974,1.625899281,0.006292463,4
142806532,46.62723228,-69.16821552,1348,485,241,251,193,308,1.014511873,0.792727273,1.311320755,0.782828283,1.254746835,1.584415584,0.006505958,4
142806540,46.60001838,-69.15455729,1347,480,223,231,183.5,302,1.018350168,0.789484127,1.362615492,0.786311589,1.314290723,1.719043887,0.007265524,4
142806550,46.56033238,-69.13120052,1345,330,224.5,232.5,173,305,1.019079594,0.777869152,1.3795254,0.769812721,1.301028668,1.746681416,0.007224393,4
142806564,46.52342886,-69.12774471,1342,318,260.5,259.5,165,294,1.002336449,0.661402208,1.155393173,0.665120223,1.135098962,1.725022633,0.006861159,1
142806570,46.59110018,-69.36937002,1346,270,247.5,252.5,196,283,1.004887218,0.771956857,1.225421154,0.791514754,1.200564635,1.547163268,0.005775686,4
142806594,46.54911774,-69.39146933,1343,253,242,251,184,304,1.005012531,0.736486486,1.272222222,0.733067729,1.213559322,1.67755102,0.006706867,5
142806633,46.47811102,-69.18943192,1341,321,237,236,176,288,0.995575221,0.751677852,1.217777778,0.751814224,1.179401993,1.613240418,0.006520451,4
142806650,46.44834206,-69.20770531,1339,318,231,228,164,281,0.98603613,0.738647516,1.221963062,0.751190476,1.231392166,1.663226567,0.006879212,5
142806672,46.47366084,-69.59513431,1340,181,238,250,199,301,0.98540146,0.78358209,1.231578947,0.803571429,1.231578947,1.542222222,0.005802969,4
142806726,46.30062542,-69.16543304,1329,335,236,246,168,284,1.044685173,0.735294118,1.258992806,0.71474359,1.2200489,1.739837398,0.007005407,5
142806732,46.33076448,-69.35727694,1333,321,233,230,167,243,0.955974843,0.712121212,1.035422343,0.761229314,1.063380282,1.431309904,0.005567529,4
142806732,46.38396602,-69.37372656,1336,328,234.5,225,174,262.5,0.972388117,0.736532985,1.108229173,0.762416242,1.13924221,1.474094196,0.006078692,4
142806733,46.2566676,-69.28055811,1323,343,235,238,169,273,1.016317016,0.737430168,1.165048544,0.72972973,1.151408451,1.557291667,0.006402561,5
142826930,46.26141208,-69.90328941,1324,192,253,256.5,212,301.5,0.988666281,0.835726719,1.171108349,0.84949968,1.185503866,1.407298731,0.005429993,4
142826930,46.27525759,-69.9228381,1325,191,244,249,206,303,0.985815603,0.807843137,1.195652174,0.81512605,1.196396396,1.5,0.005939463,4
142827163,46.13677575,-69.90630822,1309,186,257.5,266,225,313.5,1.028553575,0.863871568,1.263066837,0.837324991,1.225676407,1.442206478,0.005287694,4
142978516,47.16979786,-68.16910041,1371,267,286,339,239,323,1.158150852,0.81557377,1.128787879,0.703007519,0.995535714,1.393442623,0.004770542,2
142978516,47.17487231,-68.236143,1372,302,269.5,316,217.5,285.5,1.136102328,0.800423729,1.045249586,0.689373898,0.923061313,1.29417614,0.004381141,2
142978516,47.17784207,-68.23139852,1373,282,267.5,315.5,215,285,1.138384043,0.794155844,1.061153201,0.685891409,0.925706826,1.296282974,0.004558293,2
142978516,47.19239212,-68.21742369,1374,303,292,342,233,289,1.126262626,0.789473684,0.974358974,0.710443038,0.881578947,1.220264317,0.003957907,2
142978516,47.2123466,-68.2490521,1375,299,287,341,231,280,1.160447761,0.794238683,0.96656535,0.690140845,0.844632768,1.19760479,0.003917158,2
142978516,47.23418282,-68.28467586,1378,321,293,343,246,293,1.156549521,0.811059908,1.003464203,0.701986755,0.875,1.207171315,0.003906898,2
142978516,47.2436049,-68.30483545,1380,341,290,372,255,316,1.254945055,0.857575758,1.079646018,0.698039216,0.876595745,1.241245136,0.004125158,2
142978516,47.25656304,-68.2827852,1381,307,283,346,238,293,1.194366197,0.838461538,1.03902439,0.689655172,0.88671875,1.270588235,0.004389051,2
